id,name,discount,city,address,category,subcategory,description,detail_url
17857,אדים ראבי תזונאית קלינית,10,ראש העין,הדקלים 18,"לימודים, חוגים וייעוץ",ייעוץ והכשרה,"אדים ראבי אדים היא תזונאית קלינית מוסמכת, בוגרת המרכז האקדמי פרס בהצט",https://be-plus.co.il/component/crm/product/17857
16478,אדיר,10,CITY2,0,צרכנות,"מתנות,יצירה וכלי בית","חברת אדיר, נוסדה בשנת 1967 , חרטה על דגלה לספק פתרונות מקיפים ואיכותיי",https://be-plus.co.il/component/crm/product/16478
14323,אדיר גרסמן מאמן כושר,3.5,לוד,שבט אפרים 8,ספורט,אימוני כושר,"מאמן כושר אישי, זוגי, קבוצות, יעוץ תזונתי, בניות תוכנית אימון.",https://be-plus.co.il/component/crm/product/14323
10138,אדיר פטיסרי,6,חולון,אהרונוביץ 39,"מסעדות, בתי קפה, בתי מאפה ומזון מהיר",,"מזמינה אתכם לטעום עוגות גלידה , עוגול שמרים, מקרונים, פחזניות ועוד מאפ",https://be-plus.co.il/component/crm/product/10138
16068,אדיר שירותי רחיצה- נתניה,3.5,נתניה,הקדר 31,מוסכים ושירותי רכב,מכוני רחיצה,"שטיפה מקצועית לכל סוגי הרכבים, ניקוי פנים וחוץ, פוליש, חידוש פנסים, ני",https://be-plus.co.il/component/crm/product/16068
14203,אדל אסתטיקס,4,רמלה,משה לוי 2,"טיפוח, קוסמטיקה ועיצוב שיער",,"מניקור, פדיקור, לק ג'ל, בניית ציפורניים, הרמת ריסים, הרמת גבות.",https://be-plus.co.il/component/crm/product/14203
11494,אדל בלנס,5,הרצליה,"דוד המלך 1, הרצליה פיתוח",צרכנות,,אנה אדל דנוביץ' מומחית לרפואה סינית ובעלת קליניקה בהרצליה עם ניסיון של,https://be-plus.co.il/component/crm/product/11494
18279,אדל הודיה,3.5,עמנואל,"חת""ם סופר 5",רפואה,רפואה משלימה,רפואה,https://be-plus.co.il/component/crm/product/18279
18031,אדל פחחות וצבע,10,חולון,תמנע 15,מוסכים ושירותי רכב,פחחות וצבע,פחחות צבע,https://be-plus.co.il/component/crm/product/18031
16051,אדל קוסמטיקס,5,חולון,אריק אינשטיין 7,"טיפוח, קוסמטיקה ועיצוב שיער",קוסמטיקה ולייזר,הסרת שיער בלייזר טיפולי פנים במיכשור rf הדבקת ריסים בשיטה החדשה,https://be-plus.co.il/component/crm/product/16051
19629,אדלה,3.5,חדרה,הרברט סמואל 89,"מסעדות, בתי קפה, בתי מאפה ומזון מהיר",גלידריות,"גלידות, יוגורט, קרפים, מקום טעים שאפשר להתענג בו. כשר למהדרין.",https://be-plus.co.il/component/crm/product/19629
8875,אדלה יוגורט בר,3,נתניה,"יהושוע שטמפר 14, מרכז העיר","מסעדות, בתי קפה, בתי מאפה ומזון מהיר",,"בר יוגורט בטעמים- וופל בלגי, פנקייק, קרפ, גלידה אמריקאית ופרוזן. כשר ר",https://be-plus.co.il/component/crm/product/8875
14219,אדלה קוסמטיקס,3.5,פתח תקווה,ז'בוטינסקי61,"טיפוח, קוסמטיקה ועיצוב שיער",קוסמטיקה ולייזר,טיפולים יחודיים להנחיות בעניים,https://be-plus.co.il/component/crm/product/14219
13103,אדם - מוצרי חשמל ואלקטרוניקה,2,אום אל-פחם,השוק,לבית ולגן,,מוצרי חשמל ואלקטרוניקה,https://be-plus.co.il/component/crm/product/13103
16849,אדם - קדימה - צורן,3,קדימה-צורן,שד' בן צבי 72,"מסעדות, בתי קפה, בתי מאפה ומזון מהיר",אוכל מהיר,"שניצל, פלאפל, סביח, בוריקה, צ'יקן קריס",https://be-plus.co.il/component/crm/product/16849
16850,אדם - תל מונד,3,תל מונד,הדקל 83,"מסעדות, בתי קפה, בתי מאפה ומזון מהיר",אוכל מהיר,,https://be-plus.co.il/component/crm/product/16850
17675,אדם הנדימן,3,ראשון לציון,יהודה הלוי 6,לבית ולגן,טמבוריה,מכירת אביזרי אינסטלציה טמבוריה,https://be-plus.co.il/component/crm/product/17675
18452,אדם וואש,5,רחובות,גלגל 17,מוסכים ושירותי רכב,מכוני רחיצה,"שטיפה, פוליש, ליטוש",https://be-plus.co.il/component/crm/product/18452
15445,אדם מדרסים בתלת מימד,5.5,קרית גת,הרימון 54,רפואה,רפואה משלימה,"אורטופדיה, מדרסים, מדרסים בתל מימד, אבחון כף הרגל, מדרסים בהתאמה אישית",https://be-plus.co.il/component/crm/product/15445
13814,אדממה אוכל איטלקי,3.5,רמלה,יוסף האוזנר 3,"מסעדות, בתי קפה, בתי מאפה ומזון מהיר",,מסעדה איטלקית אותנטית חלבית.,https://be-plus.co.il/component/crm/product/13814
12946,אדר עיצובים בלייזר,3,אשדוד,העבודה 58,לבית ולגן,,"אדר עיצובים בלייזר מתמחים בחיתוך וחריטה בלייזר בחומרים- עץ, פרספקס, קר",https://be-plus.co.il/component/crm/product/12946
11851,אדרבה קדומים,4,קדומים,,"מסעדות, בתי קפה, בתי מאפה ומזון מהיר",,"חומוס שוארמה, פרגיות, המבורגר וסלטים. כשר - מהדרין.",https://be-plus.co.il/component/crm/product/11851
5457,אהבה קטנה פינוק ואקססוריז לתינוקות,3,בני ברק,גורדון 3,צרכנות,,"מוצרים מפנקים לאם ולתינוק, מתנות ומארזים ללידה, אקססוריז בעיצוב ייחודי",https://be-plus.co.il/component/crm/product/5457
5424,אהובה מקום של יופי,3,גבעתיים,מנורה 6,"טיפוח, קוסמטיקה ועיצוב שיער",,"בניית ציפורניים במילוי, פדיקור רפואי, מניקור, טיפול בציפורניים חודרניו",https://be-plus.co.il/component/crm/product/5424
16979,אהלא וסהלא,9,online,,"לימודים, חוגים וייעוץ",לימודים,"אהלא וסהלא, בית הספר ללימוד השפה הערבית.",https://be-plus.co.il/component/crm/product/16979
15030,אהרוני,3.5,ראשון לציון,שניאור זלמן 16,צרכנות,,צעצועים חומרי יצירה בלוני הליום מכשירי כתיבה,https://be-plus.co.il/component/crm/product/15030
15691,אהרלה,3,נס ציונה,ויצמן 17,"מסעדות, בתי קפה, בתי מאפה ומזון מהיר",מסעדות גורמה/שף,טוסט נקניק כשר וטעים בנס ציונה,https://be-plus.co.il/component/crm/product/15691
7760,אהרלה גריל האוס,4.5,צפת,"ירושלים 59, מדרחוב","מסעדות, בתי קפה, בתי מאפה ומזון מהיר",,"מסעדת בשרים ודגים כשרה למהדרין. פסטות, סלטים, מוקפצים, קינוחים ושתיה ק",https://be-plus.co.il/component/crm/product/7760
15828,אובן קפה בע''מ,3.5,חיפה,מסדה 30,"מסעדות, בתי קפה, בתי מאפה ומזון מהיר",בתי קפה,בית קפה מסעדה מאכלים בשרים ארוחות בוקר גבינות סלטים פיצות שתיה קרה שתי,https://be-plus.co.il/component/crm/product/15828
16799,"אודיו מדיק בע""מ",10,תל אביב - יפו,פרישמן 75,כללי,,אודיו מדיק הינה רשת מכוני השמיעה בפריסה ארצית המייצגת בישראל את חברת G,https://be-plus.co.il/component/crm/product/16799
9625,אודם קוסמטיקה,3,online,,"טיפוח, קוסמטיקה ועיצוב שיער",,"מכירת מוצרי איפור, בישום וטיפוח ההנחה ניתנת ברכישה באתר בלבד.",https://be-plus.co.il/component/crm/product/9625
7534,אוה עיצוב שיער ומכון יופי,3.5,טירת כרמל,הרצל 29,"טיפוח, קוסמטיקה ועיצוב שיער",,"כל סוגי ההחלקות, תוספות שיער, צבע, פסים ועוד. בנוסף, פדיקור רפואי, איפ",https://be-plus.co.il/component/crm/product/7534
17212,אוהד אקספרס,5,קרית אתא,בית לחם 1,"טיפוח, קוסמטיקה ועיצוב שיער",קוסמטיקה ולייזר,"הסרת שיער בלייזר, מספרת גברים",https://be-plus.co.il/component/crm/product/17212
7529,אווה מרפאה ומעבדת שיניים,3.5,עפולה,שרת 14,צרכנות,,"השתלות, כתרים, זירקונים, תותבות שלמות תוך 24 שעות ואסתטיקה לפה.",https://be-plus.co.il/component/crm/product/7529
14091,אווה ספא,5,טבריה,הבנים 9,"טיפוח, קוסמטיקה ועיצוב שיער",,", פדיקור, מניקור, מסאזים, ספא.",https://be-plus.co.il/component/crm/product/14091
6984,אווז הזהב,3.5,באר שבע,"אליהו נאוי 24, מרכז ביג","מסעדות, בתי קפה, בתי מאפה ומזון מהיר",מסעדות בשריות,"מסעדת בשרים ישראלית, מציעה מגוון רחב של בשרים על האש, סלטים ומגוון תוס",https://be-plus.co.il/component/crm/product/6984
18833,אווזי,5,תל אביב - יפו,"אצ""ל 54","מסעדות, בתי קפה, בתי מאפה ומזון מהיר",מסעדות בשריות,אווזי הכשר בתקווה תל אביב – בשר מבית טוב!כשאתם אוכלים במסעדת אווזי שכו,https://be-plus.co.il/component/crm/product/18833
9172,אוזבצקה מסעדה קווקזית ואוזבקית,3.5,חיפה,"הרצל 39, חיפה","מסעדות, בתי קפה, בתי מאפה ומזון מהיר",,"מטבח אוזבקי וקווקזי- פלוב, מאנטי, כסמה, צבורקי, צ'ודו, שורפה, לגמן, שי",https://be-plus.co.il/component/crm/product/9172
10202,אוזן השדה,3.5,אופקים,הרצל 36,"מזון, מינימרקטים וסופרמרקטים",ירקות/ פירות,"כל סוגי הפירות והירקות, טרי יום יום, פירות יבשים, מוצרי יסוד, משלוחים",https://be-plus.co.il/component/crm/product/10202
11181,אוחנה סנטר,3.5,קרית שמונה,החושן אזור תעשייה דרומי,מוסכים ושירותי רכב,,"עולם שלם של אספקה טכנית, אנו מספקים כלי עבודה ידניים, כלי עבודה חשמליי",https://be-plus.co.il/component/crm/product/11181
9565,אוחנה צלמים,3,עפולה,הנשיא 1,כללי,,"צילום חתונות וארועים, אלבומים דיגיטלים, הדפסת תמונות על קנבס וקאפה ותמ",https://be-plus.co.il/component/crm/product/9565
7285,אוטו אלון,3,בת ים,הפלדה 7,מוסכים ושירותי רכב,,"מכירת רכב מיד ראשונה, רכבים שמורים, מימון מלא, טרייד אין על כל רכב.",https://be-plus.co.il/component/crm/product/7285
15671,אוטו בני ברק,3.5,בני ברק,נחמן מברסלב 13,מוסכים ושירותי רכב,מוסכים וחשמל רכב,חנות אביזרירכב ושטיפת מכוניות,https://be-plus.co.il/component/crm/product/15671
7124,אוטו למד,3.5,באר שבע,השלום 45,מוסכים ושירותי רכב,,לימוד נהיגה פרטי משא קל ואוטובוס.,https://be-plus.co.il/component/crm/product/7124
17930,אוטו מדיה,3.5,חיפה,האצטדיון 18,מוסכים ושירותי רכב,אביזרים וחלקי חילוף,"אביזרי רכב, התקנות והשחרת חלונות, מולטימדיה, ריפודים, מגבים, החלפת מנו",https://be-plus.co.il/component/crm/product/17930
14527,אוטו נאל,3.5,תל אביב - יפו,הצפירה 18,מוסכים ושירותי רכב,מוסכים וחשמל רכב,קנייה ומכירת רכבים פרטיים,https://be-plus.co.il/component/crm/product/14527
8695,אוטו סאונד,8.5,חצור הגלילית,האומן 2,מוסכים ושירותי רכב,,"התקנת מערכות ומולטימדיה לרכב, התקנת ווי גרירה, חלונות כהים לרכב, ריפוד",https://be-plus.co.il/component/crm/product/8695
10454,אוטו סטייל פלוס,3.5,ראשון לציון,הרברט סמואל 3,מוסכים ושירותי רכב,,"פחחות, צבע, פוליש וציפוי ננו קרמי.",https://be-plus.co.il/component/crm/product/10454
8764,אוטו ספא השטיפה החדשה,3.5,יבנה,הסנדרין תחנת דלק פז,מוסכים ושירותי רכב,,"אביזרי רכב, שטיפה ידנית ואוטומטית, חידוש ריפודים, פנסים, פוליש ווקס וה",https://be-plus.co.il/component/crm/product/8764
